IDDate,CEtaCod2,IFRM0,IFRM1,IFRM2,IFRM3,IFRM4,IFRC0,IFRC1,IFRC2,IFRC3,IFRC4
715,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
716,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
717,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
718,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
719,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
720,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
721,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
722,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
723,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
724,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
725,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
726,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
727,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
728,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
729,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
730,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
731,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
732,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
733,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
734,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
735,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
736,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
709,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
710,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
711,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
712,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
713,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
714,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
715,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
716,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
717,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
718,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
719,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
720,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
721,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
722,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
723,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
724,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
725,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
726,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
727,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
728,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
729,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
730,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
731,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
732,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
733,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
734,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
735,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
736,10,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
737,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
738,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
739,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
740,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
741,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
742,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
743,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
744,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
745,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
746,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
747,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
748,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
749,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
750,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
751,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
752,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
753,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
754,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
755,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
756,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
757,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
758,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
759,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
760,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
761,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
762,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
763,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
764,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
765,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
766,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
767,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
768,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
769,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
770,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
771,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
772,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
773,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
774,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
775,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
776,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
777,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
778,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
779,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
780,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
781,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
782,1,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
737,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
738,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
739,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
740,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
741,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
742,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
743,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
744,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
745,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
746,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
747,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
748,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
749,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
750,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
751,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
752,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
753,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
754,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
755,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
756,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
757,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
758,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
759,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
760,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
761,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
762,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
763,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
764,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
765,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
766,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
767,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
768,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
769,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
770,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
771,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
772,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
773,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
774,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
775,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
776,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
777,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
778,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
779,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
780,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
781,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
782,2,1,4.2924646954205,5.5,11,5.5,1,0.730000153063331,1.8,1.6,2.9
737,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
738,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
739,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
740,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
741,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
742,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
743,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
744,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
745,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
746,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
747,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
748,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
749,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
750,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
751,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
752,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
753,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
754,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
755,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
756,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
757,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
758,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
759,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
760,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
761,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
762,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
763,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
764,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
765,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
766,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
767,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
768,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
769,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
770,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
771,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
772,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
773,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
774,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
775,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
776,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
777,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
778,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
779,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
780,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
781,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
782,3,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
737,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
738,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
739,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
740,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
741,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
742,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
743,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
744,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
745,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
746,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
747,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
748,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
749,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
750,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
751,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
752,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
753,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
754,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
755,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
756,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
757,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
758,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
759,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
760,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
761,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
762,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
763,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
764,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
765,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
766,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
767,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
768,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
769,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
770,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
771,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
772,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
773,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
774,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
775,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
776,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
777,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
778,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
779,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
780,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
781,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
782,4,1,0.746982005597291,5.5,11,5.5,1,0.59695235163027,1.8,1.6,2.9
737,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
738,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
739,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
740,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
741,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
742,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
743,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
744,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
745,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
746,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
747,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
748,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
749,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
750,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
751,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
752,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
753,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
754,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
755,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
756,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
757,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
758,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
759,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
760,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
761,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
762,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
763,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
764,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
765,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
766,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
767,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
768,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
769,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
770,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
771,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
772,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
773,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
774,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
775,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
776,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
777,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
778,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
779,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
780,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
781,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
782,5,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
737,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
738,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
739,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
740,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
741,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
742,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
743,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
744,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
745,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
746,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
747,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
748,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
749,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
750,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
751,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
752,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
753,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
754,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
755,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
756,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
757,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
758,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
759,6,1,0.889834307752776,5.5,8,11,1,0.568015342762249,1.8,1.9,3.4
